id,name,status,status_date,expiration_date,incorporation_date,state_formed,industry,street_1,street_2,city,state,zip,coordinates,address_date,agent_name,agent_street_1,agent_street_2,agent_city,agent_state,agent_zip,agent_date,agent_status,agent_court_locality
S478093,"735 Waters, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"901 WOODHUE CT",,"VIRGINIA BEACH",VA,23452,"36.808791503699,-76.090673318493",,"RUTH BAKER","901 WOODHUE CT",,"VIRGINIA BEACH",VA,23452,2013-11-04,1,"VIRGINIA BEACH CITY"
S478101,"SHIRLINGTON STAY, LLC",ACTIVE,2015-07-16,2063-10-24,2013-11-04,VIRGINIA,GENERAL,"3333 DUKE ST",,ALEXANDRIA,VA,22314,"38.808967977766,-77.087449019799",,"EDWARD D HUBACHER","3333 DUKE STREET",,ALEXANDRIA,VA,22314,2014-09-22,4,"ALEXANDRIA CITY"
S478116,"Black Snake Wood LLC",ACTIVE,2014-12-18,,2013-11-04,VIRGINIA,GENERAL,"13415 JOHN MARSHALL HWY",,LINDEN,VA,22642,"38.908695400912,-78.070778820018",,"MIRANDA KETTLEWELL","13415 JOHN MARSHALL HWY",,LINDEN,VA,22642,2013-11-04,1,"FAUQUIER COUNTY"
S478119,"Law of Things, PLLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,LAWYERS/ATTORNEYS,"11498 QUAILWOOD MANOR DR.",,"FAIRFAX STATION",VA,22039,"38.749471989377,-77.34262398453",,"TRISTAN THOMAS HARDY","11498 QUAILWOOD MANOR DR.",,"FAIRFAX STATION",VA,22039,2014-06-19,4,"FAIRFAX COUNTY"
S478128,"Scrawny Fox LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"171A LITTLE LONG MOUNTAIN RD",,HUNTLY,VA,22640,"38.811092455184,-78.07428291599",,"MOLLY DODGE","171A LITTLE LONG MOUNTAIN RD",,HUNTLY,VA,22640,2013-11-04,1,"RAPPAHANNOCK COUNTY"
S478129,"Ferguson Farm LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"1892 Lakewood Forest Rd.",,Moneta,VA,24121,"37.109014345117,-79.6760781473",,"WILLIAM F. GERROW","1892 LAKEWOOD FOREST RD.",,MONETA,VA,24121,2013-11-04,1,"FRANKLIN COUNTY"
S478130,"H C Stumpf LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"4137 MEADOW FIELD CT",,FAIRFAX,VA,22033,"38.868029243526,-77.373219405517",,"DARLENE K MOTTLEY","4137 MEADOW FIELD CT",,FAIRFAX,VA,22033,2013-11-04,1,"FAIRFAX COUNTY"
S478141,"Smile Sunshine Designs LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"1922 Templeton Ave NE",,Roanoke,VA,24012,"37.293916821458,-79.916710780062",,"ELIZABETH FARNSWORTH","1922 TEMPLETON AVE NE",,ROANOKE,VA,24012,2013-11-04,1,"ROANOKE CITY"
S478145,"Richmond Clean, LLC",ACTIVE,2014-12-31,,2013-11-04,VIRGINIA,GENERAL,"251 Rocketts Way, Unit 111",,Richmond,VA,23231,"37.516151135042,-77.414344861253",,"WILLIAM E. MASSEY, III","12594 PATTERSON AVENUE",,RICHMOND,VA,23238,2014-06-24,1,"GOOCHLAND COUNTY"
S478150,"Structural Design llc",ACTIVE,2015-02-04,,2013-11-04,VIRGINIA,GENERAL,"25879 Nellie Ct",,Chantilly,VA,20152,"38.901598798227,-77.49024179807",,"CYNTHIA MARIE EASTER","25879 NELLIE CT",,CHANTILLY,VA,20152,2013-11-04,1,"LOUDOUN COUNTY"
S478162,"Lemon Umbrella LLC",ACTIVE,2014-12-23,,2013-11-04,VIRGINIA,GENERAL,"3016B Ellwood Ave",,Richmond,VA,23221,"37.553916546631,-77.479072082669",,"ELIZABETH THOMSON","2735 W GRACE ST.","APT #3",RICHMOND,VA,23220,2014-10-23,1,"RICHMOND CITY"
S478167,"Nextdoor Alliance, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"8200 Greensboro Drive,","Suite 900",Mclean,VA,22102,"38.923190700068,-77.228383642503",,"MONINA GIORLA DIAZ","8200 GREENSBORO DRIVE","SUITE 900",MCLEAN,VA,22102,2013-12-04,1,"FAIRFAX COUNTY"
S478174,"s&r pizza LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"5460 main st.",,"stephens city",VA,22655,"39.081791768316,-78.219287901039",,"MA RITA JAVIER GRESS","5460 MAIN ST.",,"STEPHENS CITY",VA,22655,2013-11-04,1,"FREDERICK COUNTY"
S478179,"AMERICAN ECO GROUP LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"4400 WALSH DRIVE",,RICHMOND,VA,23231,"37.526746311574,-77.374823195999",,"LEGALINC CORPORATE SERVICES INC.","7400 BEAUFONT SPRINGS DR STE 300",,RICHMOND,VA,23225,2013-12-02,5,"CHESTERFIELD COUNTY"
S478186,"409 North Madison Street, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"1609 Hanover Avenue",,Richmond,VA,23220,"37.550818039451,-77.459579839772",,"MILLIE S. GREEN","1609 HANOVER AVENUE",,RICHMOND,VA,23220,2013-11-04,1,"RICHMOND CITY"
S478206,"Ron Hendron Jr. Solutions LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"728 PLYMOUTH CIRCLE",,"NEWPORT NEWS",VA,23602,"37.109243138897,-76.484452519342",,"RONALD JAMES HENDRON JR","728 PLYMOUTH CIRCLE",,"NEWPORT NEWS",VA,23602,2013-11-04,1,"NEWPORT NEWS CITY"
S478209,"3213 North Avenue LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"2305 Hanover Avenue",,Richmond,VA,23220,"37.553839943243,-77.468011912014",,"ELIOT M CLARK","2305 HANOVER AVENUE",,RICHMOND,VA,23220,2013-11-04,1,"RICHMOND CITY"
S478212,"Cypress Real Estate Holdings, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"19726 Willowdale Place",,Ashburn,VA,20147,"39.071251193562,-77.494327611582",,"NICOLE M RICHARDS, TRUSTEE","19726 WILLOWDALE PLACE",,ASHBURN,VA,20147,2013-11-04,8,"LOUDOUN COUNTY"
S478220,"R & T Rentals, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"102 Lamont Road",,Bristol,VA,24201,"36.618933629047,-82.131704060407",,"RICKY LEE CHAFIN","102 LAMONT ROAD",,BRISTOL,VA,24201,2013-11-04,1,"BRISTOL CITY"
S478221,"Party Grapes, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"601 Knights Gate Ct","Apt 3B",Henrico,VA,23238,"37.593953976887,-77.60293817804",,"GADIEL RUSSELL","601 KNIGHTS GATE CT","APT 3B",HENRICO,VA,23238,2013-11-04,1,"HENRICO COUNTY"
S478226,"BREWSTER PROPERTY PRESERVATION, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"5400 Macalpine Circle","Apt 1115","Glen Allen",VA,23059,"37.684807314249,-77.594377677915",,"CORPORATION SERVICE COMPANY","BANK OF AMERICA CENTER, 16TH FLOOR","1111 EAST MAIN STREET",RICHMOND,VA,23219,2013-11-04,5,"RICHMOND CITY"
S478227,"Quantum Contracting LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"7714 Northdown Rd",,Alexandria,VA,22308,"38.747942325217,-77.048664520888",,"WILLIAM JAMES GRAVLEY","7714 NORTHDOWN RD",,ALEXANDRIA,VA,22308,2013-11-04,1,"FAIRFAX COUNTY"
S478238,"Plymouth Haven Homes II, LLC",ACTIVE,2015-02-27,,2013-11-04,VIRGINIA,GENERAL,"8400 Radford Avenue","Suite 200",Alexandria,VA,22309,"38.729080920615,-77.106950756106",,"LOUIS VINCENT GENUARIO, JR.","8400 RADFORD AVENUE","SUITE 200",ALEXANDRIA,VA,22309,2013-11-04,2,"FAIRFAX COUNTY"
S478240,"Intel Consultancy Services LLC","CANC(VOLUNTARY) (LLC/LP/BT)",2014-11-05,,2013-11-04,VIRGINIA,GENERAL,"42086 Pepperbush Place",,Aldie,VA,20105,"38.927672739621,-77.546240448073",,"SORAYA NAWABI","42086 PEPPERBUSH PLACE",,ALDIE,VA,20105,2013-11-04,1,"LOUDOUN COUNTY"
S478251,"Warped Cigar LLC",ACTIVE,2015-01-06,,2013-11-04,VIRGINIA,GENERAL,"4301 Commuter Dr","Suite 102","Virginia Beach",VA,23462,"36.820925558398,-76.123771298759",,"BILLY J SEABOLT","4301 COMMUTER DR","SUITE 102","VIRGINIA BEACH",VA,23462,2013-11-04,4,"VIRGINIA BEACH CITY"
S478255,"VA Concrete Patio, LLC",ACTIVE,2015-01-30,,2013-11-04,VIRGINIA,GENERAL,"3405 Anker St",,Alexandria,VA,22306,"38.741361150299,-77.089922744046",,"HERIBERTO TONATI AYALA MORENO","3405 ANKER ST",,ALEXANDRIA,VA,22306,2013-11-04,1,"FAIRFAX COUNTY"
S478258,"Altlantic Coast Roof Ice Prevention, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"3306 Dawn Circle",,Roanoke,VA,24108,"37.228404556582,-80.028384070161",,"GERALD ERIC RICHARDS","3306 DAWN CIRCLE",,ROANOKE,VA,24018,2013-11-04,1,"ROANOKE COUNTY"
S478262,"The M.A.C. Group Plus LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"12105 Hermon Farms Lane",,Ashland,VA,23005,"37.731410112991,-77.434039087239",,"MONICA LYNN CONSONERY","12105 HERMON FARMS LANE",,ASHLAND,VA,23005,2013-11-04,1,"HANOVER COUNTY"
S478273,"South Roanoke Properties, LLC",ACTIVE,2013-11-04,,2013-11-04,VIRGINIA,GENERAL,"3337 Kingsbury Circle",,Roanoke,VA,24014,"37.240980757169,-79.966655280753",,"FRANK FLOYD PITTARD II","3337 KINGSBURY CIRCLE",,ROANOKE,VA,24014,2013-11-04,1,"ROANOKE CITY"
S478282,"Elaine By Design LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-04,VIRGINIA,GENERAL,"3001 PARK CENTER DR.","APT 1620",ALEXANDRIA,VA,22302,"38.835541525498,-77.104086566169",,"CHARLOTTE MITCHELL","13750 FLEET ST",,WOODBRIDGE,VA,22191,2013-11-04,1,"PRINCE WILLIAM COUNTY"
S478288,"Windswept Acres LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-05,VIRGINIA,GENERAL,"10445 Manley Road",,Nokesville,VA,20181,"38.72561554573,-77.616009369319",,"UNITED STATES CORPORATION AGENTS, INC.","1900 CAMPUS COMMONS DRIVE STE 100",,RESTON,VA,20191,2014-04-28,5,"FAIRFAX COUNTY"
S478290,"The Kier Group LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-05,VIRGINIA,GENERAL,"14260 Hunters Run Way",,Gainesville,VA,20155,"38.814277704687,-77.615944132799",,"UNITED STATES CORPORATION AGENTS, INC.","1900 CAMPUS COMMONS DRIVE STE 100",,RESTON,VA,20191,2014-04-28,5,"FAIRFAX COUNTY"
S478303,"Expanding Perception LLC",ACTIVE,2015-01-29,,2013-11-05,VIRGINIA,GENERAL,"3310 S. 28th St., Apt. 102",,Alexandria,VA,22302,"38.839421262311,-77.107604065604",,"BROOKE SCHARA","3310 S. 28TH ST., APT. 102",,ALEXANDRIA,VA,22302,2013-11-05,1,"ALEXANDRIA CITY"
S478308,"Baseball Central LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-05,VIRGINIA,GENERAL,"1529 Spring Hill Road",,McLean,VA,22102,"38.92927821862,-77.235722196911",,"MARK SCHNIDER","1529 SPRING HILL ROAD",,MCLEAN,VA,22102,2013-11-05,1,"FAIRFAX COUNTY"
S478310,"Zenith Analytics, LLC",ACTIVE,2013-11-05,,2013-11-05,VIRGINIA,GENERAL,"2531 Lochness Rd.",,Richmond,VA,23235,"37.522620340266,-77.581880369774",,"UNITED STATES CORPORATION AGENTS, INC.","1900 CAMPUS COMMONS DRIVE STE 100",,RESTON,VA,20191,2014-04-28,5,"FAIRFAX COUNTY"
S478323,"BlaiseLan, LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-05,VIRGINIA,GENERAL,"6037 Providence Road #4",,"Virginia Beach",VA,23464,"36.812529514181,-76.203655821129",,"M. TERESA LANCASTER","6037 PROVIDENCE ROAD #4",,"VIRGINIA BEACH",VA,23464,2013-11-05,1,"VIRGINIA BEACH CITY"
S478326,"Dot's Home Cooking LLC","CANC (AUTO-FEE) LLC/LP/BT-FEES NOT PAID",2015-02-28,,2013-11-05,VIRGINIA,GENERAL,"2445 CHERRY BLOSSOM DR",,SUFFOLK,VA,23434,"36.778415522443,-76.525000339814",,"TONJA VERNA","2445 CHERRY BLOSSOM DR",,SUFFOLK,VA,23434,2013-11-05,1,"SUFFOLK CITY"
